timestamp,system,incident_type,severity,region,cpu_usage,memory_usage,latency_ms,resolved,resolution_time_minutes
2026-03-20 04:57:22.328330,inventory-engine,database_failure,medium,ap-south,80.91,80.79,138.54,False,
2026-04-17 05:25:22.328330,analytics-pipeline,deployment_failure,medium,us-east,48.71,61.59,298.09,False,
2026-05-05 09:27:22.328330,payment-api,cpu_overload,critical,eu-west,41.36,74.74,249.0,True,20.0
2026-04-11 15:11:22.328330,recommendation-engine,database_failure,low,ap-south,82.44,72.16,112.54,True,106.0
2026-03-27 17:43:22.328330,recommendation-engine,deployment_failure,low,eu-west,50.61,55.82,176.96,False,
2026-03-14 10:55:22.328330,recommendation-engine,api_timeout,high,eu-west,62.26,56.01,337.65,True,127.0
2026-04-03 03:09:22.328330,inventory-engine,network_issue,medium,ap-south,45.12,86.15,314.81,True,174.0
2026-05-01 02:03:22.328330,notification-service,deployment_failure,high,us-east,78.47,61.67,247.4,False,
2026-03-01 06:41:22.328330,auth-service,latency_spike,low,us-east,45.84,80.93,214.08,False,
2026-04-06 23:57:22.328330,recommendation-engine,deployment_failure,medium,us-east,58.86,55.32,21.8,False,
2026-05-17 23:55:22.328330,auth-service,memory_leak,high,eu-west,49.42,83.35,187.77,True,131.0
2026-04-29 09:16:22.328330,recommendation-engine,cpu_overload,high,eu-west,62.46,77.87,364.45,False,
2026-05-02 00:20:22.328330,inventory-engine,latency_spike,critical,ap-south,84.88,58.33,64.59,False,
2026-05-02 00:03:22.328330,notification-service,latency_spike,medium,ap-south,100.39,97.23,235.08,True,61.0
2026-03-07 21:18:22.328330,auth-service,cpu_overload,high,eu-west,45.94,81.56,211.36,True,8.0
2026-03-12 15:00:22.328330,analytics-pipeline,latency_spike,low,ap-south,63.31,80.73,246.75,False,
2026-03-03 08:50:22.328330,search-api,latency_spike,high,eu-west,47.21,66.1,272.89,True,168.0
2026-03-10 03:51:22.328330,notification-service,database_failure,critical,ap-south,72.65,73.14,294.67,False,
2026-04-26 14:43:22.328330,payment-api,memory_leak,low,eu-west,59.57,72.14,-50.05,False,
2026-04-12 23:54:22.328330,recommendation-engine,memory_leak,medium,ap-south,58.26,79.17,188.77,True,77.0
2026-02-26 03:20:22.328330,search-api,cpu_overload,critical,us-east,58.01,57.5,300.27,False,
2026-04-19 07:18:22.328330,analytics-pipeline,database_failure,medium,eu-west,73.23,79.9,81.9,True,156.0
2026-03-12 15:37:22.328330,notification-service,deployment_failure,critical,us-east,62.59,66.64,197.55,True,106.0
2026-05-14 12:05:22.328330,auth-service,deployment_failure,medium,us-east,55.76,65.85,287.97,True,209.0
2026-05-17 23:00:22.328330,search-api,memory_leak,critical,us-east,36.31,91.33,258.71,False,
2026-04-01 08:06:22.328330,auth-service,latency_spike,high,us-east,64.37,80.88,103.85,False,
2026-02-26 17:26:22.328330,payment-api,network_issue,medium,eu-west,55.03,68.55,329.24,False,
2026-05-08 07:18:22.328330,payment-api,deployment_failure,high,eu-west,64.3,75.4,172.83,True,187.0
2026-03-11 06:53:22.328330,notification-service,latency_spike,medium,eu-west,72.3,90.13,299.64,False,
2026-03-15 23:25:22.328330,auth-service,latency_spike,medium,eu-west,63.78,78.11,266.2,False,
2026-02-25 04:21:22.328330,notification-service,deployment_failure,low,ap-south,72.6,83.34,308.36,False,
2026-03-13 22:33:22.328330,payment-api,network_issue,high,ap-south,63.09,77.7,189.35,True,116.0
2026-05-09 01:02:22.328330,analytics-pipeline,latency_spike,critical,eu-west,51.15,66.77,213.9,False,
2026-04-18 11:33:22.328330,notification-service,database_failure,low,ap-south,40.08,80.32,-1.39,False,
2026-03-27 22:34:22.328330,search-api,api_timeout,critical,eu-west,105.72,88.02,199.12,True,102.0
2026-03-29 02:53:22.328330,notification-service,latency_spike,low,us-east,65.14,73.64,172.87,True,127.0
2026-03-31 00:50:22.328330,analytics-pipeline,deployment_failure,medium,eu-west,67.89,68.27,212.46,False,
2026-03-24 07:53:22.328330,auth-service,database_failure,critical,eu-west,67.72,54.24,223.17,False,
2026-04-18 12:54:22.328330,inventory-engine,deployment_failure,low,ap-south,67.45,71.55,202.73,True,136.0
2026-05-06 03:49:22.328330,auth-service,network_issue,critical,eu-west,82.07,65.76,238.19,True,18.0
2026-05-02 13:28:22.328330,notification-service,memory_leak,high,ap-south,84.46,69.05,237.16,True,165.0
2026-02-23 09:16:22.328330,analytics-pipeline,memory_leak,medium,ap-south,63.55,84.85,199.38,True,20.0
2026-04-25 19:05:22.328330,payment-api,cpu_overload,high,us-east,84.25,68.76,151.24,False,
2026-03-20 03:00:22.328330,auth-service,network_issue,medium,ap-south,75.19,66.34,269.64,True,21.0
2026-04-10 08:49:22.328330,inventory-engine,database_failure,medium,ap-south,24.06,70.06,183.23,True,177.0
2026-05-07 05:06:22.328330,search-api,network_issue,low,eu-west,49.05,63.36,174.1,True,167.0
2026-04-29 19:26:22.328330,payment-api,cpu_overload,medium,eu-west,64.28,53.59,245.3,True,38.0
2026-03-14 11:20:22.328330,recommendation-engine,api_timeout,high,eu-west,85.49,73.37,284.72,True,67.0
2026-04-14 18:50:22.328330,search-api,memory_leak,low,eu-west,81.42,84.84,369.61,True,111.0
2026-04-18 04:40:22.328330,payment-api,api_timeout,high,us-east,57.51,61.38,282.68,True,5.0
2026-03-17 15:16:22.328330,analytics-pipeline,latency_spike,high,ap-south,75.62,79.31,371.14,True,217.0
2026-04-08 16:23:22.328330,recommendation-engine,api_timeout,high,us-east,65.17,75.11,141.57,True,161.0
2026-03-30 19:50:22.328330,auth-service,memory_leak,low,ap-south,97.03,65.96,195.34,True,171.0
2026-05-03 23:50:22.328330,notification-service,latency_spike,critical,ap-south,59.8,62.26,161.65,True,125.0
2026-04-21 13:21:22.328330,recommendation-engine,deployment_failure,low,eu-west,57.14,53.61,157.17,True,35.0
2026-02-21 19:04:22.328330,analytics-pipeline,latency_spike,high,eu-west,94.23,78.83,294.07,False,
2026-05-12 15:24:22.328330,notification-service,api_timeout,critical,eu-west,82.66,92.01,78.29,True,150.0
2026-05-11 08:13:22.328330,analytics-pipeline,deployment_failure,medium,eu-west,46.55,60.36,182.42,False,
2026-04-04 09:58:22.328330,payment-api,database_failure,low,us-east,60.49,64.64,237.54,False,
2026-03-29 00:20:22.328330,inventory-engine,deployment_failure,critical,us-east,65.53,61.33,45.96,False,
2026-02-20 21:22:22.328330,analytics-pipeline,latency_spike,critical,eu-west,50.11,63.41,200.23,False,
2026-02-23 02:12:22.328330,auth-service,latency_spike,critical,us-east,48.05,64.11,129.52,False,
2026-05-13 05:28:22.328330,inventory-engine,database_failure,high,us-east,63.11,57.12,152.09,False,
2026-03-20 00:24:22.328330,payment-api,api_timeout,critical,us-east,45.37,68.16,150.68,True,180.0
2026-04-20 20:40:22.328330,notification-service,deployment_failure,medium,ap-south,78.6,74.87,214.41,True,150.0
2026-04-10 18:55:22.328330,inventory-engine,latency_spike,high,ap-south,53.04,74.57,275.26,False,
2026-05-03 12:05:22.328330,recommendation-engine,memory_leak,medium,eu-west,67.14,89.24,256.77,False,
2026-05-06 11:16:22.328330,recommendation-engine,deployment_failure,low,eu-west,78.7,71.6,274.05,False,
2026-02-19 13:27:22.328330,auth-service,cpu_overload,medium,us-east,53.05,64.5,247.95,True,240.0
2026-03-04 07:05:22.328330,search-api,cpu_overload,high,us-east,70.13,76.09,308.03,True,30.0
2026-03-17 21:49:22.328330,notification-service,deployment_failure,low,ap-south,43.63,58.31,238.37,False,
2026-02-21 08:04:22.328330,notification-service,network_issue,low,ap-south,54.13,110.53,261.26,False,
2026-05-05 07:15:22.328330,search-api,memory_leak,high,ap-south,63.83,63.81,181.59,True,173.0
2026-03-25 01:04:22.328330,notification-service,network_issue,critical,us-east,65.45,71.34,183.46,True,56.0
2026-03-28 18:49:22.328330,inventory-engine,deployment_failure,medium,eu-west,60.9,86.13,330.76,False,
2026-02-21 12:15:22.328330,recommendation-engine,memory_leak,high,ap-south,68.78,53.9,263.08,True,98.0
2026-03-31 08:09:22.328330,auth-service,memory_leak,medium,us-east,88.31,86.44,278.75,True,213.0
2026-05-15 13:38:22.328330,analytics-pipeline,network_issue,medium,eu-west,86.34,70.64,270.25,True,185.0
2026-03-03 18:37:22.328330,inventory-engine,deployment_failure,critical,us-east,54.79,73.51,326.36,True,100.0
2026-02-18 12:22:22.328330,search-api,cpu_overload,high,us-east,56.16,59.66,227.8,False,
2026-02-24 08:11:22.328330,search-api,database_failure,high,us-east,61.6,77.79,183.74,False,
2026-03-07 06:29:22.328330,recommendation-engine,api_timeout,high,ap-south,90.78,54.52,320.3,False,
2026-02-21 12:47:22.328330,auth-service,cpu_overload,medium,us-east,53.53,48.45,239.03,False,
2026-03-28 08:44:22.328330,recommendation-engine,deployment_failure,high,us-east,61.18,56.68,85.49,False,
2026-02-22 23:17:22.328330,search-api,database_failure,critical,eu-west,64.87,81.71,266.8,False,
2026-04-29 17:46:22.328330,inventory-engine,memory_leak,low,eu-west,65.85,75.75,217.82,False,
2026-04-22 17:43:22.328330,inventory-engine,latency_spike,low,ap-south,43.55,52.95,203.75,False,
2026-02-23 12:10:22.328330,analytics-pipeline,database_failure,high,ap-south,62.59,80.21,280.58,True,213.0
2026-04-17 15:04:22.328330,auth-service,deployment_failure,critical,ap-south,74.08,66.64,109.55,True,87.0
2026-03-08 03:19:22.328330,inventory-engine,database_failure,critical,us-east,71.18,76.3,28.92,False,
2026-03-02 21:14:22.328330,recommendation-engine,memory_leak,low,eu-west,52.48,61.71,229.47,True,121.0
2026-02-28 12:43:22.328330,inventory-engine,memory_leak,medium,us-east,52.95,69.54,203.16,True,73.0
2026-05-02 04:49:22.328330,recommendation-engine,latency_spike,high,eu-west,62.61,61.4,168.88,False,
2026-03-20 12:07:22.328330,notification-service,database_failure,medium,eu-west,48.8,74.56,265.69,True,111.0
2026-03-05 09:40:22.328330,payment-api,cpu_overload,high,us-east,53.44,88.25,194.83,True,188.0
2026-03-06 00:55:22.328330,payment-api,api_timeout,critical,eu-west,87.95,62.29,57.87,False,
2026-04-28 03:48:22.328330,payment-api,network_issue,low,eu-west,71.03,72.98,222.75,True,131.0
2026-02-22 03:44:22.328330,notification-service,deployment_failure,high,eu-west,55.37,69.59,179.1,True,35.0
2026-05-11 12:03:22.328330,inventory-engine,network_issue,critical,eu-west,60.46,80.1,234.74,False,
2026-04-19 18:06:22.328330,auth-service,memory_leak,high,ap-south,74.15,67.22,192.64,False,
2026-03-12 10:52:22.328330,auth-service,api_timeout,critical,us-east,47.7,65.56,-45.69,False,
2026-03-02 21:27:22.328330,search-api,network_issue,critical,eu-west,56.15,69.02,265.09,True,132.0
2026-05-01 01:43:22.328330,search-api,memory_leak,low,ap-south,60.97,74.17,45.62,False,
2026-03-07 05:14:22.328330,inventory-engine,network_issue,medium,eu-west,64.15,49.85,123.34,False,
2026-04-06 14:30:22.328330,recommendation-engine,memory_leak,critical,us-east,62.19,85.32,249.7,False,
2026-04-11 16:59:22.328330,auth-service,memory_leak,critical,eu-west,65.27,69.77,162.91,True,76.0
2026-02-24 19:20:22.328330,payment-api,network_issue,low,ap-south,56.84,75.13,109.17,False,
2026-03-05 12:29:22.328330,auth-service,deployment_failure,critical,ap-south,73.9,65.34,286.04,True,11.0
2026-02-23 07:12:22.328330,inventory-engine,cpu_overload,low,eu-west,79.42,49.92,173.47,True,240.0
2026-05-04 21:30:22.328330,recommendation-engine,deployment_failure,medium,ap-south,52.17,48.25,137.4,True,21.0
2026-04-20 14:05:22.328330,auth-service,cpu_overload,critical,ap-south,101.62,77.31,373.38,True,35.0
2026-04-10 00:10:22.328330,payment-api,database_failure,high,eu-west,77.44,61.1,189.46,True,201.0
2026-02-24 03:04:22.328330,auth-service,deployment_failure,critical,ap-south,73.83,75.25,173.81,True,131.0
2026-05-03 18:12:22.328330,payment-api,memory_leak,low,eu-west,42.35,109.45,208.71,False,
2026-03-23 01:47:22.328330,inventory-engine,cpu_overload,medium,ap-south,60.11,71.36,200.58,False,
2026-05-02 17:00:22.328330,search-api,latency_spike,medium,ap-south,66.84,85.44,210.04,False,
2026-03-08 08:38:22.328330,auth-service,cpu_overload,medium,ap-south,47.56,68.06,182.85,False,
2026-02-19 18:28:22.328330,notification-service,cpu_overload,medium,eu-west,86.36,84.05,228.6,True,48.0
2026-05-05 00:08:22.328330,search-api,network_issue,critical,eu-west,45.82,55.29,221.21,True,233.0
2026-04-01 04:43:22.328330,notification-service,database_failure,medium,eu-west,70.04,65.5,181.59,False,
2026-04-15 15:14:22.328330,analytics-pipeline,api_timeout,medium,us-east,56.11,69.72,29.38,True,38.0
2026-04-28 02:25:22.328330,recommendation-engine,api_timeout,low,ap-south,48.48,62.48,316.6,False,
2026-02-19 06:09:22.328330,payment-api,api_timeout,critical,eu-west,52.79,72.17,238.12,True,146.0
2026-02-18 21:08:22.328330,recommendation-engine,latency_spike,medium,us-east,84.47,85.15,215.4,False,
2026-03-08 00:17:22.328330,payment-api,deployment_failure,medium,eu-west,57.87,62.03,200.71,False,
2026-05-15 05:14:22.328330,payment-api,latency_spike,critical,eu-west,58.49,76.64,253.62,True,106.0
2026-05-09 15:33:22.328330,inventory-engine,network_issue,medium,ap-south,73.88,85.11,369.03,True,185.0
2026-05-10 13:41:22.328330,analytics-pipeline,api_timeout,critical,ap-south,66.87,83.19,191.87,False,
2026-03-31 02:41:22.328330,analytics-pipeline,cpu_overload,critical,us-east,82.78,82.74,300.67,True,88.0
2026-04-08 10:36:22.328330,analytics-pipeline,cpu_overload,medium,eu-west,66.41,61.98,108.44,True,60.0
2026-02-18 07:58:22.328330,search-api,memory_leak,medium,eu-west,64.4,88.4,195.21,True,167.0
2026-05-09 01:40:22.328330,analytics-pipeline,database_failure,high,us-east,76.78,80.13,197.31,True,93.0
2026-03-28 17:42:22.328330,search-api,deployment_failure,medium,ap-south,84.75,35.1,122.18,True,50.0
2026-03-12 21:31:22.328330,inventory-engine,api_timeout,low,us-east,51.27,60.16,246.9,True,215.0
2026-02-26 20:42:22.328330,notification-service,cpu_overload,medium,us-east,69.35,74.73,267.69,True,235.0
2026-04-13 06:23:22.328330,auth-service,deployment_failure,critical,eu-west,50.75,55.38,251.71,True,223.0
2026-03-20 18:28:22.328330,payment-api,database_failure,low,us-east,55.55,51.15,297.71,False,
2026-03-17 12:00:22.328330,analytics-pipeline,api_timeout,high,eu-west,85.93,88.69,234.96,True,6.0
2026-04-04 12:46:22.328330,search-api,cpu_overload,medium,ap-south,74.39,86.44,168.69,False,
2026-03-09 10:41:22.328330,payment-api,network_issue,high,eu-west,81.66,73.3,293.1,True,232.0
2026-03-19 15:44:22.328330,payment-api,memory_leak,critical,eu-west,67.79,85.56,237.88,False,
2026-03-19 13:19:22.328330,payment-api,database_failure,high,ap-south,42.74,87.42,144.2,False,
2026-04-27 20:44:22.328330,notification-service,deployment_failure,critical,ap-south,83.8,68.92,314.08,False,
2026-04-13 14:01:22.328330,payment-api,cpu_overload,high,us-east,82.02,75.16,260.68,True,97.0
2026-04-19 17:54:22.328330,inventory-engine,database_failure,low,eu-west,71.34,45.83,229.47,True,99.0
2026-05-10 20:36:22.328330,recommendation-engine,network_issue,high,eu-west,48.26,72.05,128.56,True,149.0
2026-03-09 23:13:22.328330,search-api,cpu_overload,high,us-east,47.23,89.26,305.56,False,
2026-05-17 04:34:22.328330,notification-service,network_issue,low,ap-south,64.94,72.22,200.17,False,
2026-03-25 19:20:22.328330,auth-service,database_failure,high,us-east,73.55,61.89,299.5,False,
2026-04-16 03:59:22.328330,analytics-pipeline,memory_leak,low,us-east,61.2,64.96,221.74,True,212.0
2026-05-06 06:02:22.328330,payment-api,cpu_overload,medium,us-east,56.13,73.94,177.01,True,175.0
2026-05-17 08:56:22.328330,payment-api,database_failure,critical,eu-west,72.03,84.59,162.45,True,191.0
2026-03-19 12:09:22.328330,payment-api,memory_leak,high,eu-west,63.04,75.54,185.13,True,151.0
2026-04-26 13:15:22.328330,analytics-pipeline,network_issue,critical,ap-south,71.96,76.66,306.66,False,
2026-04-06 14:36:22.328330,notification-service,database_failure,critical,us-east,55.91,58.69,195.39,True,149.0
2026-02-20 19:31:22.328330,notification-service,api_timeout,medium,eu-west,50.48,76.77,127.06,True,114.0
2026-04-04 01:53:22.328330,recommendation-engine,memory_leak,low,ap-south,100.0,85.55,221.01,True,38.0
2026-04-08 21:01:22.328330,search-api,api_timeout,low,us-east,78.01,50.36,421.87,False,
2026-03-16 10:16:22.328330,notification-service,database_failure,critical,ap-south,56.15,68.55,71.53,False,
2026-04-16 15:39:22.328330,auth-service,deployment_failure,medium,ap-south,72.29,56.72,228.13,False,
2026-04-30 06:01:22.328330,payment-api,database_failure,low,ap-south,56.84,57.07,155.65,False,
2026-04-18 19:12:22.328330,inventory-engine,memory_leak,low,ap-south,68.39,54.62,160.1,False,
2026-05-02 04:36:22.328330,auth-service,latency_spike,medium,eu-west,74.95,101.23,258.21,True,35.0
2026-03-26 09:10:22.328330,payment-api,cpu_overload,low,us-east,51.24,65.59,222.53,False,
2026-03-06 05:23:22.328330,recommendation-engine,cpu_overload,high,ap-south,59.76,80.84,237.4,False,
2026-03-06 22:53:22.328330,inventory-engine,api_timeout,low,ap-south,78.62,66.23,326.04,True,5.0
2026-05-05 23:04:22.328330,recommendation-engine,database_failure,critical,us-east,62.5,58.35,394.19,False,
2026-04-20 14:05:22.328330,notification-service,network_issue,critical,us-east,37.63,61.14,169.84,False,
2026-04-21 15:05:22.328330,notification-service,api_timeout,critical,us-east,102.62,91.68,339.51,True,112.0
2026-03-05 10:27:22.328330,auth-service,api_timeout,high,us-east,60.04,99.11,249.47,True,70.0
2026-03-01 15:24:22.328330,inventory-engine,latency_spike,low,us-east,79.66,72.16,216.04,True,95.0
2026-04-20 01:58:22.328330,search-api,memory_leak,critical,eu-west,61.22,67.48,268.68,True,155.0
2026-03-12 10:53:22.328330,recommendation-engine,cpu_overload,critical,ap-south,70.51,69.62,340.76,True,123.0
2026-04-08 13:18:22.328330,payment-api,latency_spike,high,eu-west,20.5,76.12,277.42,False,
2026-04-28 10:56:22.328330,inventory-engine,memory_leak,low,ap-south,82.2,69.22,236.63,False,
2026-03-25 16:51:22.328330,recommendation-engine,network_issue,low,eu-west,79.79,87.89,195.96,False,
2026-04-16 21:26:22.328330,payment-api,memory_leak,medium,us-east,69.0,90.14,50.08,False,
2026-03-18 08:13:22.328330,auth-service,api_timeout,high,eu-west,54.65,87.59,307.4,True,223.0
2026-04-20 03:32:22.328330,notification-service,cpu_overload,high,ap-south,72.84,64.62,149.45,False,
2026-04-16 23:48:22.328330,inventory-engine,api_timeout,critical,eu-west,56.13,88.58,169.72,False,
2026-02-19 05:19:22.328330,inventory-engine,deployment_failure,high,us-east,66.52,60.96,287.42,True,83.0
2026-03-15 04:36:22.328330,inventory-engine,deployment_failure,low,us-east,56.92,68.83,85.33,True,106.0
2026-03-27 21:40:22.328330,notification-service,database_failure,medium,ap-south,40.8,70.09,113.99,True,218.0
2026-03-15 11:55:22.328330,analytics-pipeline,cpu_overload,high,ap-south,96.58,45.26,155.99,False,
2026-04-22 18:43:22.328330,auth-service,database_failure,high,us-east,65.25,65.62,131.67,False,
2026-05-17 03:59:22.328330,notification-service,deployment_failure,medium,eu-west,50.63,58.11,197.06,True,17.0
2026-03-25 17:23:22.328330,inventory-engine,database_failure,critical,eu-west,94.28,70.94,314.63,False,
2026-03-13 20:54:22.328330,auth-service,database_failure,high,eu-west,72.6,83.37,-4.0,True,45.0
2026-05-09 07:10:22.328330,payment-api,deployment_failure,critical,eu-west,60.43,85.69,174.26,True,181.0
2026-05-02 22:51:22.328330,payment-api,deployment_failure,critical,eu-west,91.44,87.81,182.47,False,
2026-04-18 23:33:22.328330,inventory-engine,deployment_failure,high,eu-west,57.45,57.84,169.63,False,
2026-03-22 08:36:22.328330,search-api,deployment_failure,critical,us-east,46.51,75.15,103.52,False,
2026-04-05 17:04:22.328330,analytics-pipeline,database_failure,medium,eu-west,74.06,77.54,87.1,True,67.0
2026-05-17 19:19:22.328330,payment-api,cpu_overload,high,ap-south,88.25,76.16,279.98,False,
2026-03-02 12:28:22.328330,inventory-engine,api_timeout,low,eu-west,53.62,77.47,310.11,True,150.0
2026-05-13 18:13:22.328330,analytics-pipeline,latency_spike,medium,ap-south,63.52,94.02,223.53,False,
2026-05-09 00:33:22.328330,auth-service,deployment_failure,low,eu-west,82.11,73.52,266.84,False,
2026-04-18 09:22:22.328330,analytics-pipeline,api_timeout,high,ap-south,39.93,74.45,161.2,False,
2026-05-01 09:46:22.328330,inventory-engine,database_failure,high,ap-south,52.3,90.93,202.9,False,
2026-02-19 23:58:22.328330,payment-api,database_failure,critical,eu-west,49.95,65.69,115.96,True,22.0
2026-04-24 23:09:22.328330,search-api,cpu_overload,high,eu-west,86.51,61.65,262.34,False,
2026-03-16 09:35:22.328330,inventory-engine,api_timeout,critical,eu-west,85.34,64.0,262.56,True,23.0
2026-04-28 10:45:22.328330,notification-service,database_failure,high,eu-west,49.55,99.35,294.91,True,80.0
2026-02-26 16:44:22.328330,auth-service,memory_leak,critical,eu-west,62.11,60.73,210.88,True,13.0
2026-03-01 15:14:22.328330,auth-service,memory_leak,high,us-east,59.9,93.44,121.96,False,
2026-05-02 01:30:22.328330,inventory-engine,api_timeout,medium,ap-south,67.02,69.78,210.61,True,9.0
2026-04-21 07:24:22.328330,auth-service,network_issue,critical,ap-south,63.37,68.61,289.85,False,
2026-04-02 19:33:22.328330,search-api,network_issue,critical,ap-south,74.13,75.03,-22.72,True,13.0
2026-03-29 11:17:22.328330,analytics-pipeline,network_issue,high,ap-south,69.5,50.13,271.71,True,150.0
2026-03-01 10:02:22.328330,inventory-engine,api_timeout,low,eu-west,87.12,58.89,199.06,True,170.0
2026-03-19 09:54:22.328330,recommendation-engine,api_timeout,high,eu-west,56.01,84.83,227.6,False,
2026-04-24 17:54:22.328330,auth-service,latency_spike,high,eu-west,90.92,74.97,239.4,False,
2026-05-13 09:50:22.328330,auth-service,memory_leak,high,eu-west,66.02,79.82,80.99,True,46.0
2026-03-05 12:58:22.328330,notification-service,database_failure,high,us-east,66.28,69.16,278.03,False,
2026-04-17 22:24:22.328330,auth-service,api_timeout,high,ap-south,62.18,57.54,220.59,True,55.0
2026-04-30 10:20:22.328330,auth-service,database_failure,medium,ap-south,48.76,46.9,278.17,True,7.0
2026-05-06 07:46:22.328330,payment-api,memory_leak,high,us-east,73.69,75.61,324.23,True,60.0
2026-04-30 02:58:22.328330,payment-api,memory_leak,low,eu-west,55.02,52.83,214.4,True,69.0
2026-04-11 13:35:22.328330,recommendation-engine,api_timeout,low,ap-south,59.79,59.89,213.61,True,176.0
2026-02-25 17:27:22.328330,recommendation-engine,deployment_failure,critical,us-east,55.83,47.97,184.71,True,117.0
2026-03-01 19:46:22.328330,recommendation-engine,memory_leak,critical,ap-south,47.95,72.78,167.52,False,
2026-03-11 09:08:22.328330,analytics-pipeline,cpu_overload,medium,ap-south,81.67,89.25,274.35,True,49.0
2026-04-23 10:13:22.328330,search-api,cpu_overload,medium,eu-west,41.73,88.06,346.06,True,236.0
2026-05-02 23:30:22.328330,auth-service,network_issue,high,us-east,65.28,85.88,175.87,True,65.0
2026-05-16 02:04:22.328330,auth-service,cpu_overload,medium,eu-west,37.01,60.88,358.34,True,143.0
2026-04-21 18:53:22.328330,recommendation-engine,latency_spike,low,eu-west,42.63,69.99,222.73,False,
2026-03-14 09:40:22.328330,auth-service,memory_leak,medium,us-east,57.31,64.68,225.78,True,230.0
2026-04-14 18:01:22.328330,payment-api,api_timeout,critical,us-east,56.57,52.94,237.2,False,
2026-03-13 07:34:22.328330,analytics-pipeline,latency_spike,critical,ap-south,81.1,80.43,155.22,False,
2026-04-19 12:01:22.328330,analytics-pipeline,cpu_overload,critical,eu-west,46.23,66.59,345.42,True,72.0
2026-05-14 04:11:22.328330,recommendation-engine,cpu_overload,medium,ap-south,74.68,78.45,291.19,False,
2026-05-04 16:54:22.328330,analytics-pipeline,network_issue,critical,ap-south,71.31,71.45,272.98,True,91.0
2026-04-02 16:36:22.328330,analytics-pipeline,latency_spike,medium,eu-west,56.81,53.03,277.84,False,
2026-03-25 05:25:22.328330,payment-api,deployment_failure,high,us-east,83.57,56.58,285.75,False,
2026-03-10 17:05:22.328330,notification-service,cpu_overload,high,ap-south,90.21,69.97,154.56,True,68.0
2026-04-04 12:59:22.328330,auth-service,network_issue,medium,us-east,66.85,63.39,170.66,True,208.0
2026-05-01 18:31:22.328330,payment-api,memory_leak,low,eu-west,71.5,50.76,104.49,True,35.0
2026-03-31 09:42:22.328330,recommendation-engine,database_failure,low,eu-west,65.29,69.73,247.48,False,
2026-02-18 07:10:22.328330,search-api,database_failure,critical,ap-south,93.13,71.25,267.85,True,176.0
2026-02-24 07:45:22.328330,payment-api,api_timeout,low,us-east,50.37,79.22,177.89,False,
2026-03-16 14:21:22.328330,payment-api,deployment_failure,medium,ap-south,66.07,68.69,302.64,True,95.0
2026-05-09 07:16:22.328330,notification-service,database_failure,high,ap-south,45.35,42.6,202.93,False,
2026-05-02 12:13:22.328330,notification-service,cpu_overload,low,us-east,72.03,71.83,318.58,True,49.0
2026-05-02 18:07:22.328330,auth-service,api_timeout,critical,ap-south,71.56,63.23,33.97,False,
2026-04-25 23:52:22.328330,auth-service,database_failure,critical,eu-west,61.44,82.34,188.64,True,10.0
2026-04-15 21:31:22.328330,analytics-pipeline,cpu_overload,medium,eu-west,65.42,75.06,138.78,True,101.0
2026-05-02 16:42:22.328330,recommendation-engine,network_issue,high,ap-south,74.35,89.65,206.17,False,
2026-03-25 22:13:22.328330,search-api,api_timeout,medium,eu-west,48.06,69.2,42.05,True,182.0
2026-03-30 14:47:22.328330,analytics-pipeline,memory_leak,medium,us-east,70.05,75.43,354.05,False,
2026-04-21 05:41:22.328330,recommendation-engine,deployment_failure,low,us-east,62.09,74.9,151.1,False,
2026-04-02 10:31:22.328330,notification-service,database_failure,high,eu-west,59.65,51.7,204.42,False,
2026-04-06 10:31:22.328330,payment-api,deployment_failure,medium,eu-west,60.42,73.59,170.11,False,
2026-03-23 20:32:22.328330,search-api,api_timeout,high,eu-west,66.25,66.0,193.48,False,
2026-05-01 11:37:22.328330,analytics-pipeline,network_issue,critical,us-east,66.21,70.49,280.89,False,
2026-03-22 22:33:22.328330,search-api,memory_leak,critical,us-east,63.19,65.8,205.54,True,45.0
2026-02-21 11:23:22.328330,notification-service,network_issue,high,us-east,54.28,65.68,382.49,True,73.0
2026-05-01 21:24:22.328330,recommendation-engine,api_timeout,critical,us-east,51.31,66.66,189.0,True,45.0
2026-02-24 17:06:22.328330,inventory-engine,database_failure,medium,eu-west,61.29,66.03,242.34,False,
2026-05-11 09:32:22.328330,recommendation-engine,cpu_overload,low,eu-west,39.35,82.45,270.61,True,12.0
2026-03-20 04:34:22.328330,inventory-engine,database_failure,medium,eu-west,46.36,42.77,141.83,False,
2026-05-08 01:52:22.328330,payment-api,cpu_overload,critical,eu-west,61.36,100.96,263.46,True,43.0
2026-03-25 21:33:22.328330,inventory-engine,cpu_overload,critical,eu-west,37.89,61.72,215.74,False,
2026-04-26 11:41:22.328330,recommendation-engine,network_issue,medium,ap-south,68.81,54.22,209.2,False,
2026-05-03 00:59:22.328330,analytics-pipeline,database_failure,high,ap-south,54.24,56.75,240.77,True,15.0
2026-04-09 10:58:22.328330,recommendation-engine,latency_spike,high,ap-south,76.61,80.09,265.95,False,
2026-03-22 23:27:22.328330,notification-service,latency_spike,high,eu-west,57.54,78.57,244.72,True,57.0
2026-03-13 20:14:22.328330,payment-api,memory_leak,low,eu-west,67.01,62.66,180.25,False,
2026-03-27 11:49:22.328330,notification-service,deployment_failure,medium,ap-south,66.11,99.28,244.1,True,21.0
